file_name,pass,width,height,blur_score,reasons
104259@2_03001_220805_P1_T1.jpg,True,4032,2268,255.64,합격
104310@2_03001_220804_P1_T1.jpg,True,4000,2250,977.17,합격
104314@4_03001_220804_P1_T1.jpg,True,4000,2250,259.77,합격
104315@4_03001_220804_P1_T1.jpg,True,4000,2250,759.82,합격
104317@2_03001_220804_P1_T1.jpg,True,4000,2250,681.54,합격
104318@5_03001_220804_P1_T1.jpg,True,4000,2250,353.03,합격
104319@3_03001_220804_P1_T1.jpg,True,4000,2250,1266.14,합격
104320@1_03001_220804_P1_T1.jpg,True,4000,2250,1229.83,합격
104321@2_03001_220804_P1_T1.jpg,True,4000,2250,1070.18,합격
104324@2_03001_220804_P1_T1.jpg,True,4000,2250,1235.68,합격
104330@4_03001_220804_P1_T1.jpg,True,4000,2250,570.16,합격
104331@2_03001_220804_P1_T1.jpg,True,4000,2250,276.73,합격
104333@1_03001_220804_P1_T1.jpg,True,4000,2250,2666.16,합격
104334@3_03001_220804_P1_T1.jpg,True,4000,2250,856.66,합격
104335@1_03001_220804_P1_T1.jpg,True,4000,2250,1100.19,합격
104337@4_03001_220804_P1_T1.jpg,True,4000,2250,199.41,합격
104339@2_03001_220804_P1_T1.jpg,True,4000,2250,2182.47,합격
104340@5_03001_220804_P1_T1.jpg,True,4000,2250,831.46,합격
104341@4_03001_220804_P1_T1.jpg,True,4000,2250,361.24,합격
104342@1_03001_220804_P1_T1.jpg,True,4000,2250,2157.3,합격
104344@5_03001_220804_P1_T1.jpg,True,4000,2250,835.51,합격
104346@2_03001_220804_P1_T1.jpg,True,4000,2250,925.69,합격
104347@1_03001_220804_P1_T1.jpg,True,4000,2250,1933.83,합격
104349@1_03001_220804_P1_T1.jpg,True,4000,2250,2202.22,합격
104353@5_03001_220804_P1_T1.jpg,True,4000,2250,1621.44,합격
104354@3_03001_220804_P1_T1.jpg,True,4000,2250,1515.77,합격
104356@1_03001_220804_P1_T1.jpg,True,4000,2250,809.41,합격
104357@2_03001_220804_P1_T1.jpg,True,4000,2250,775.75,합격
104358@3_03001_220804_P1_T1.jpg,True,4000,2250,672.21,합격
104359@4_03001_220804_P1_T1.jpg,True,4000,2250,505.93,합격
104360@4_03001_220804_P1_T1.jpg,True,4000,2250,357.37,합격
104361@1_03001_220804_P1_T1.jpg,True,4000,2250,2639.35,합격
104365@4_03001_220804_P1_T1.jpg,True,4000,2250,1336.35,합격
104366@5_03001_220804_P1_T1.jpg,True,4000,2250,375.56,합격
104368@5_03001_220804_P1_T1.jpg,True,4000,2250,1841.08,합격
104369@3_03001_220804_P1_T1.jpg,True,4000,2250,709.49,합격
104371@4_03001_220804_P1_T1.jpg,True,4000,2250,1396.23,합격
104372@1_03001_220804_P1_T1.jpg,True,4000,2250,1261.44,합격
104373@4_03001_220804_P1_T1.jpg,True,4000,2250,1664.05,합격
104375@5_03001_220804_P1_T1.jpg,True,4000,2250,463.54,합격
104378@2_03001_220804_P1_T1.jpg,True,4000,2250,1064.68,합격
104379@4_03001_220804_P1_T1.jpg,True,4000,2250,465.75,합격
104383@3_03001_220804_P1_T1.jpg,True,4000,2250,773.21,합격
104384@2_03001_220804_P1_T1.jpg,True,4000,2250,426.47,합격
104385@1_03001_220804_P1_T1.jpg,True,4000,2250,842.48,합격
104386@3_03001_220804_P1_T1.jpg,True,4000,2250,254.06,합격
104387@2_03001_220804_P1_T1.jpg,True,4000,2250,213.61,합격
104388@1_03001_220804_P1_T1.jpg,True,4000,2250,1436.11,합격
104389@4_03001_220804_P1_T1.jpg,True,4000,2250,836.15,합격
104390@5_03001_220804_P1_T1.jpg,True,4000,2250,445.56,합격
104391@4_03001_220804_P1_T1.jpg,True,4000,2250,323.64,합격
104392@3_03001_220804_P1_T1.jpg,True,4000,2250,1260.16,합격
104393@5_03001_220804_P1_T1.jpg,True,4000,2250,1081.6,합격
104397@2_03001_220804_P1_T1.jpg,True,4000,2250,498.23,합격
104399@3_03001_220804_P1_T1.jpg,True,4000,2250,1777.31,합격
104401@5_03001_220804_P1_T1.jpg,True,4000,2250,1004.12,합격
104402@4_03001_220804_P1_T1.jpg,True,4000,2250,771.64,합격
104403@1_03001_220804_P1_T1.jpg,True,4000,2250,2203.46,합격
104407@3_03001_220804_P1_T1.jpg,True,4000,2250,387.45,합격
104408@1_03001_220804_P1_T1.jpg,True,4000,2250,2382.23,합격
104409@2_03001_220804_P1_T1.jpg,True,4000,2250,462.35,합격
104810@1_03001_220804_P1_T1.jpg,True,4000,2250,2336.96,합격
104811@3_03001_220804_P1_T1.jpg,True,4000,2250,1357.86,합격
104812@2_03001_220804_P1_T1.jpg,True,4000,2250,825.59,합격
104813@2_03001_220804_P1_T1.jpg,True,4000,2250,1653.4,합격
104814@1_03001_220804_P1_T1.jpg,True,4000,2250,1732.28,합격
104815@1_03001_220804_P1_T1.jpg,True,4000,2250,2401.37,합격
104816@3_03001_220804_P1_T1.jpg,True,4000,2250,1364.82,합격
104817@5_03001_220804_P1_T1.jpg,True,4000,2250,1190.21,합격
104818@5_03001_220804_P1_T1.jpg,True,4000,2250,1371.56,합격
104819@4_03001_220804_P1_T1.jpg,True,4000,2250,1656.33,합격
104821@4_03001_220804_P1_T1.jpg,True,4000,2250,1297.26,합격
104822@2_03001_220804_P1_T1.jpg,True,4000,2250,434.0,합격
104823@1_03001_220804_P1_T1.jpg,True,4000,2250,2049.45,합격
104824@3_03001_220804_P1_T1.jpg,True,4000,2250,1339.47,합격
104825@2_03001_220804_P1_T1.jpg,True,4000,2250,1723.12,합격
104826@1_03001_220804_P1_T1.jpg,True,4000,2250,2083.11,합격
104827@3_03001_220804_P1_T1.jpg,True,4000,2250,796.0,합격
104829@3_03001_220804_P1_T1.jpg,True,4000,2250,842.0,합격
104830@5_03001_220804_P1_T1.jpg,True,4000,2250,1197.95,합격
104831@1_03001_220804_P1_T1.jpg,True,4000,2250,1755.53,합격
104832@4_03001_220804_P1_T1.jpg,True,4000,2250,1922.78,합격
104833@5_03001_220804_P1_T1.jpg,True,4000,2250,335.83,합격
104834@4_03001_220804_P1_T1.jpg,True,4000,2250,728.09,합격
104835@3_03001_220804_P1_T1.jpg,True,4000,2250,1488.17,합격
104837@2_03001_220804_P1_T1.jpg,True,4000,2250,1116.56,합격
104838@1_03001_220804_P1_T1.jpg,True,4000,2250,1581.24,합격
104839@3_03001_220804_P1_T1.jpg,True,4000,2250,2032.73,합격
104840@1_03001_220804_P1_T1.jpg,True,4000,2250,2659.01,합격
104841@3_03001_220804_P1_T1.jpg,True,4000,2250,774.58,합격
104842@2_03001_220804_P1_T1.jpg,True,4000,2250,310.41,합격
104843@2_03001_220804_P1_T1.jpg,True,4000,2250,1961.82,합격
104844@4_03001_220804_P1_T1.jpg,True,4000,2250,1564.34,합격
104845@5_03001_220804_P1_T1.jpg,True,4000,2250,2170.97,합격
104846@4_03001_220804_P1_T1.jpg,True,4000,2250,1319.47,합격
104847@5_03001_220804_P1_T1.jpg,True,4000,2250,1186.27,합격
104848@4_03001_220804_P1_T1.jpg,True,4000,2250,322.34,합격
104849@5_03001_220804_P1_T1.jpg,True,4000,2250,987.77,합격
104850@3_03001_220804_P1_T1.jpg,True,4000,2250,2109.02,합격
104851@2_03001_220804_P1_T1.jpg,True,4000,2250,1407.32,합격
104852@1_03001_220804_P1_T1.jpg,True,4000,2250,2988.33,합격
104854@2_03001_220804_P1_T1.jpg,True,4000,2250,971.75,합격
104855@1_03001_220804_P1_T1.jpg,True,4000,2250,2844.21,합격
104856@3_03001_220804_P1_T1.jpg,True,4000,2250,1769.73,합격
104857@2_03001_220804_P1_T1.jpg,True,4000,2250,976.64,합격
104858@4_03001_220804_P1_T1.jpg,True,4000,2250,1402.77,합격
104859@2_03001_220804_P1_T1.jpg,True,4000,2250,346.1,합격
104860@4_03001_220804_P1_T1.jpg,True,4000,2250,1546.37,합격
104861@5_03001_220804_P1_T1.jpg,True,4000,2250,1307.63,합격
104862@4_03001_220804_P1_T1.jpg,True,4000,2250,1016.29,합격
104863@4_03001_220804_P1_T1.jpg,True,4000,2250,1734.85,합격
105625@1_03001_220802_P1_T1.jpg,True,4032,2268,166.87,합격
105627@3_03001_220802_P1_T1.jpg,True,4032,2268,95.44,합격
105628@4_03001_220802_P1_T1.jpg,True,4032,2268,114.51,합격
105629@2_03001_220802_P1_T1.jpg,True,4032,2268,205.42,합격
105630@3_03001_220802_P1_T1.jpg,True,4032,2268,93.91,합격
105631@2_03001_220802_P1_T1.jpg,True,4032,2268,491.24,합격
105633@5_03001_220802_P1_T1.jpg,True,4032,2268,250.5,합격
105634@5_03001_220802_P1_T1.jpg,True,4032,2268,206.04,합격
105636@2_03001_220802_P1_T1.jpg,True,4032,2268,234.96,합격
105637@3_03001_220802_P1_T1.jpg,True,4032,2268,128.91,합격
105640@2_03001_220802_P1_T1.jpg,True,4032,2268,149.92,합격
105642@3_03001_220802_P1_T1.jpg,True,4032,2268,117.31,합격
105643@4_03001_220802_P1_T1.jpg,True,4032,2268,99.95,합격
105645@4_03001_220802_P1_T1.jpg,True,4032,2268,132.11,합격
105646@5_03001_220802_P1_T1.jpg,True,4032,2268,282.6,합격
105648@5_03001_220802_P1_T1.jpg,True,4032,2268,235.58,합격
105649@5_03001_220802_P1_T1.jpg,True,4032,2268,136.42,합격
105651@3_03001_220802_P1_T1.jpg,True,4032,2268,256.87,합격
105652@4_03001_220802_P1_T1.jpg,True,4032,2268,160.36,합격
105655@5_03001_220802_P1_T1.jpg,True,4032,2268,253.41,합격
105657@4_03001_220802_P1_T1.jpg,True,4032,2268,90.83,합격
105658@3_03001_220802_P1_T1.jpg,True,4032,2268,145.71,합격
105659@4_03001_220802_P1_T1.jpg,True,4032,2268,96.4,합격
105660@3_03001_220802_P1_T1.jpg,True,4032,2268,344.07,합격
105661@4_03001_220802_P1_T1.jpg,True,4032,2268,104.04,합격
105662@4_03001_220802_P1_T1.jpg,True,4032,2268,159.87,합격
105663@3_03001_220802_P1_T1.jpg,True,4032,2268,115.68,합격
105664@5_03001_220802_P1_T1.jpg,True,4032,2268,158.95,합격
105673@3_03001_220802_P1_T1.jpg,True,4032,2268,167.15,합격
105674@5_03001_220802_P1_T1.jpg,True,4032,2268,105.97,합격
105675@1_03001_220802_P1_T1.jpg,True,4032,2268,107.06,합격
105676@1_03001_220802_P1_T1.jpg,True,4032,2268,117.1,합격
105679@1_03001_220802_P1_T1.jpg,True,4032,2268,117.85,합격
105680@1_03001_220802_P1_T1.jpg,True,4032,2268,158.63,합격
105681@1_03001_220802_P1_T1.jpg,True,4032,2268,103.84,합격
105682@1_03001_220802_P1_T1.jpg,True,4032,2268,196.99,합격
105683@2_03001_220802_P1_T1.jpg,True,4032,2268,121.75,합격
105684@1_03001_220802_P1_T1.jpg,True,4032,2268,113.75,합격
105685@1_03001_220802_P1_T1.jpg,True,4032,2268,109.27,합격
105686@2_03001_220802_P1_T1.jpg,True,4032,2268,227.7,합격
105687@2_03001_220802_P1_T1.jpg,True,4032,2268,197.21,합격
105688@2_03001_220802_P1_T1.jpg,True,4032,2268,141.0,합격
105689@2_03001_220802_P1_T1.jpg,True,4032,2268,104.27,합격
105690@2_03001_220802_P1_T1.jpg,True,4032,2268,146.69,합격
105694@1_03001_220802_P1_T1.jpg,True,4032,2268,262.67,합격
105696@2_03001_220802_P1_T1.jpg,True,4032,2268,102.9,합격
105697@3_03001_220802_P1_T1.jpg,True,4032,2268,90.24,합격
105698@5_03001_220802_P1_T1.jpg,True,4032,2268,200.84,합격
105699@5_03001_220802_P1_T1.jpg,True,4032,2268,99.3,합격
105700@5_03001_220802_P1_T1.jpg,True,4032,2268,81.77,합격
105701@2_03001_220802_P1_T1.jpg,True,4032,2268,215.45,합격
105706@4_03001_220802_P1_T1.jpg,True,4032,2268,220.35,합격
105707@4_03001_220802_P1_T1.jpg,True,4032,2268,384.33,합격
105711@4_03001_220802_P1_T1.jpg,True,4032,2268,154.48,합격
105712@4_03001_220802_P1_T1.jpg,True,4032,2268,106.87,합격
105714@5_03001_220802_P1_T1.jpg,True,4032,2268,227.99,합격
105715@2_03001_220802_P1_T1.jpg,True,4032,2268,181.82,합격
105716@5_03001_220802_P1_T1.jpg,True,4032,2268,129.43,합격
105717@5_03001_220802_P1_T1.jpg,True,4032,2268,140.62,합격
105719@5_03001_220802_P1_T1.jpg,True,4032,2268,109.22,합격
105720@3_03001_220802_P1_T1.jpg,True,4032,2268,265.38,합격
105721@1_03001_220802_P1_T1.jpg,True,4032,2268,100.91,합격
105722@1_03001_220802_P1_T1.jpg,True,4032,2268,119.33,합격
105724@1_03001_220802_P1_T1.jpg,True,4032,2268,157.77,합격
105725@1_03001_220802_P1_T1.jpg,True,4032,2268,158.18,합격
105726@1_03001_220802_P1_T1.jpg,True,4032,2268,168.22,합격
105728@1_03001_220802_P1_T1.jpg,True,4032,2268,111.52,합격
105731@5_03001_220802_P1_T1.jpg,True,4032,2268,232.01,합격
105733@5_03001_220802_P1_T1.jpg,True,4032,2268,269.81,합격
105734@2_03001_220802_P1_T1.jpg,True,4032,2268,278.6,합격
105735@2_03001_220802_P1_T1.jpg,True,4032,2268,245.06,합격
105736@4_03001_220802_P1_T1.jpg,True,4032,2268,95.66,합격
105737@4_03001_220802_P1_T1.jpg,True,4032,2268,173.65,합격
105738@4_03001_220802_P1_T1.jpg,True,4032,2268,170.32,합격
105739@3_03001_220802_P1_T1.jpg,True,4032,2268,131.55,합격
105740@4_03001_220802_P1_T1.jpg,True,4032,2268,216.47,합격
105741@3_03001_220802_P1_T1.jpg,True,4032,2268,123.1,합격
105742@3_03001_220802_P1_T1.jpg,True,4032,2268,143.3,합격
105745@5_03001_220802_P1_T1.jpg,True,4032,2268,107.73,합격
105747@3_03001_220802_P1_T1.jpg,True,4032,2268,304.96,합격
105748@4_03001_220802_P1_T1.jpg,True,4032,2268,85.71,합격
105749@4_03001_220802_P1_T1.jpg,True,4032,2268,210.49,합격
105876@5_03001_220803_P1_T1.jpg,True,4032,2268,196.46,합격
105880@1_03001_220803_P1_T1.jpg,True,4032,2268,181.39,합격
105881@2_03001_220803_P1_T1.jpg,True,4032,2268,206.06,합격
105883@4_03001_220803_P1_T1.jpg,True,4032,2268,114.6,합격
105884@2_03001_220803_P1_T1.jpg,True,4032,2268,213.44,합격
105888@3_03001_220803_P1_T1.jpg,True,4032,2268,123.58,합격
105891@1_03001_220803_P1_T1.jpg,True,4032,2268,144.46,합격
1066905@1_03001_221017_P1_T1.jpg,True,4000,2252,1499.1,합격
1066929@2_03001_221017_P1_T1.jpg,True,4000,2252,100.71,합격
107055@1_03001_220804_P1_T1.jpg,True,4032,3024,348.21,합격
107056@1_03001_220804_P1_T1.jpg,True,4032,3024,319.93,합격
107058@2_03001_220804_P1_T1.jpg,True,4032,3024,163.4,합격
107059@4_03001_220804_P1_T1.jpg,True,4032,3024,228.4,합격
107062@5_03001_220804_P1_T1.jpg,True,4032,3024,336.82,합격
107063@4_03001_220804_P1_T1.jpg,True,4032,3024,257.08,합격
107064@5_03001_220804_P1_T1.jpg,True,4032,3024,336.14,합격
107065@4_03001_220804_P1_T1.jpg,True,4032,3024,252.5,합격
107066@1_03001_220804_P1_T1.jpg,True,4032,3024,277.09,합격
107067@5_03001_220804_P1_T1.jpg,True,4032,3024,297.32,합격
107069@1_03001_220804_P1_T1.jpg,True,4032,3024,357.82,합격
107070@2_03001_220804_P1_T1.jpg,True,4032,3024,255.79,합격
107072@3_03001_220804_P1_T1.jpg,True,4032,3024,276.29,합격
107074@1_03001_220804_P1_T1.jpg,True,4032,3024,327.13,합격
107075@2_03001_220804_P1_T1.jpg,True,4032,3024,182.73,합격
107076@2_03001_220804_P1_T1.jpg,True,4032,3024,173.57,합격
107077@3_03001_220804_P1_T1.jpg,True,4032,3024,246.77,합격
107079@5_03001_220804_P1_T1.jpg,True,4032,3024,294.21,합격
107080@4_03001_220804_P1_T1.jpg,True,4032,3024,224.21,합격
107081@5_03001_220804_P1_T1.jpg,True,4032,3024,339.38,합격
107082@4_03001_220804_P1_T1.jpg,True,4032,3024,316.98,합격
107084@5_03001_220804_P1_T1.jpg,True,4032,3024,214.61,합격
107085@3_03001_220804_P1_T1.jpg,True,4032,3024,251.83,합격
107086@5_03001_220804_P1_T1.jpg,True,4032,3024,289.68,합격
107087@3_03001_220804_P1_T1.jpg,True,4032,3024,360.75,합격
107088@1_03001_220804_P1_T1.jpg,True,4032,3024,263.17,합격
107090@2_03001_220804_P1_T1.jpg,True,4032,3024,277.64,합격
107091@2_03001_220804_P1_T1.jpg,True,4032,3024,242.03,합격
107092@4_03001_220804_P1_T1.jpg,True,4032,3024,335.64,합격
107093@1_03001_220804_P1_T1.jpg,True,4032,3024,342.33,합격
107094@5_03001_220804_P1_T1.jpg,True,4032,3024,200.03,합격
107095@4_03001_220804_P1_T1.jpg,True,4032,3024,250.82,합격
107096@3_03001_220804_P1_T1.jpg,True,4032,3024,267.21,합격
107100@3_03001_220804_P1_T1.jpg,True,4032,3024,161.6,합격
107101@2_03001_220804_P1_T1.jpg,True,4032,3024,227.92,합격
107103@2_03001_220804_P1_T1.jpg,True,4032,3024,324.99,합격
107104@4_03001_220804_P1_T1.jpg,True,4032,3024,234.76,합격
107105@1_03001_220804_P1_T1.jpg,True,4032,3024,318.1,합격
107106@5_03001_220804_P1_T1.jpg,True,4032,3024,306.48,합격
107107@1_03001_220804_P1_T1.jpg,True,4032,3024,403.01,합격
107109@2_03001_220804_P1_T1.jpg,True,4032,3024,179.43,합격
107110@3_03001_220804_P1_T1.jpg,True,4032,3024,234.57,합격
107111@3_03001_220804_P1_T1.jpg,True,4032,3024,295.37,합격
107113@4_03001_220804_P1_T1.jpg,True,4032,3024,256.89,합격
107114@4_03001_220804_P1_T1.jpg,True,4032,3024,371.89,합격
107115@1_03001_220804_P1_T1.jpg,True,4032,3024,302.21,합격
107116@2_03001_220804_P1_T1.jpg,True,4032,3024,144.79,합격
107117@5_03001_220804_P1_T1.jpg,True,4032,3024,390.75,합격
107118@4_03001_220804_P1_T1.jpg,True,4032,3024,229.89,합격
107120@5_03001_220804_P1_T1.jpg,True,4032,3024,346.87,합격
107121@4_03001_220804_P1_T1.jpg,True,4032,3024,340.8,합격
107122@4_03001_220804_P1_T1.jpg,True,4032,3024,344.44,합격
107123@3_03001_220804_P1_T1.jpg,True,4032,3024,219.42,합격
107124@2_03001_220804_P1_T1.jpg,True,4032,3024,168.12,합격
107125@2_03001_220804_P1_T1.jpg,True,4032,3024,260.65,합격
107126@1_03001_220804_P1_T1.jpg,True,4032,3024,358.56,합격
107130@3_03001_220804_P1_T1.jpg,True,4032,3024,284.42,합격
107134@2_03001_220804_P1_T1.jpg,True,4032,3024,164.69,합격
107135@3_03001_220804_P1_T1.jpg,True,4032,3024,154.74,합격
107136@4_03001_220804_P1_T1.jpg,True,4032,3024,247.15,합격
107137@3_03001_220804_P1_T1.jpg,True,4032,3024,309.95,합격
107138@3_03001_220804_P1_T1.jpg,True,4032,3024,258.96,합격
107142@2_03001_220804_P1_T1.jpg,True,4032,3024,256.96,합격
107143@2_03001_220804_P1_T1.jpg,True,4032,3024,254.89,합격
107144@1_03001_220804_P1_T1.jpg,True,4032,3024,342.76,합격
107145@4_03001_220804_P1_T1.jpg,True,4032,3024,349.05,합격
107146@4_03001_220804_P1_T1.jpg,True,4032,3024,216.74,합격
107147@1_03001_220804_P1_T1.jpg,True,4032,3024,255.15,합격
107148@5_03001_220804_P1_T1.jpg,True,4032,3024,190.92,합격
107149@5_03001_220804_P1_T1.jpg,True,4032,3024,237.59,합격
107150@3_03001_220804_P1_T1.jpg,True,4032,3024,230.09,합격
107151@2_03001_220804_P1_T1.jpg,True,4032,3024,174.47,합격
107152@4_03001_220804_P1_T1.jpg,True,4032,3024,230.05,합격
107154@5_03001_220804_P1_T1.jpg,True,4032,3024,386.48,합격
107155@5_03001_220804_P1_T1.jpg,True,4032,3024,337.79,합격
107157@5_03001_220804_P1_T1.jpg,True,4032,3024,340.08,합격
107158@4_03001_220804_P1_T1.jpg,True,4032,3024,273.1,합격
107159@1_03001_220804_P1_T1.jpg,True,4032,3024,344.39,합격
107161@2_03001_220804_P1_T1.jpg,True,4032,3024,215.12,합격
107163@3_03001_220804_P1_T1.jpg,True,4032,3024,204.87,합격
107165@1_03001_220804_P1_T1.jpg,True,4032,3024,319.22,합격
107166@3_03001_220804_P1_T1.jpg,True,4032,3024,247.73,합격
107167@2_03001_220804_P1_T1.jpg,True,4032,3024,168.91,합격
107168@3_03001_220804_P1_T1.jpg,True,4032,3024,178.88,합격
107169@4_03001_220804_P1_T1.jpg,True,4032,3024,256.98,합격
107170@1_03001_220804_P1_T1.jpg,True,4032,3024,372.25,합격
107171@5_03001_220804_P1_T1.jpg,True,4032,3024,164.93,합격
107172@3_03001_220804_P1_T1.jpg,True,4032,3024,203.66,합격
107175@4_03001_220804_P1_T1.jpg,True,4032,3024,261.8,합격
107176@5_03001_220804_P1_T1.jpg,True,4032,3024,320.8,합격
107177@5_03001_220804_P1_T1.jpg,True,4032,3024,374.15,합격
107178@2_03001_220804_P1_T1.jpg,True,4032,3024,202.04,합격
107179@4_03001_220804_P1_T1.jpg,True,4032,3024,292.05,합격
107180@3_03001_220804_P1_T1.jpg,True,4032,3024,314.17,합격
107181@1_03001_220804_P1_T1.jpg,True,4032,3024,399.37,합격
107184@3_03001_220804_P1_T1.jpg,True,4032,3024,223.54,합격
107185@2_03001_220804_P1_T1.jpg,True,4032,3024,263.04,합격
107186@1_03001_220804_P1_T1.jpg,True,4032,3024,294.9,합격
107187@1_03001_220804_P1_T1.jpg,True,4032,3024,411.76,합격
107189@4_03001_220804_P1_T1.jpg,True,4032,3024,363.09,합격
107190@3_03001_220804_P1_T1.jpg,True,4032,3024,297.36,합격
107192@4_03001_220804_P1_T1.jpg,True,4032,3024,216.49,합격
107193@3_03001_220804_P1_T1.jpg,True,4032,3024,194.61,합격
107195@4_03001_220804_P1_T1.jpg,True,4032,3024,245.36,합격
107196@3_03001_220804_P1_T1.jpg,True,4032,3024,314.06,합격
107198@2_03001_220804_P1_T1.jpg,True,4032,3024,180.81,합격
107199@1_03001_220804_P1_T1.jpg,True,4032,3024,340.54,합격
107200@5_03001_220804_P1_T1.jpg,True,4032,3024,426.69,합격
107201@4_03001_220804_P1_T1.jpg,True,4032,3024,267.97,합격
107203@1_03001_220804_P1_T1.jpg,True,4032,3024,429.17,합격
107204@2_03001_220804_P1_T1.jpg,True,4032,3024,193.21,합격
107900@4_03001_220804_P1_T1.jpg,True,4032,3024,246.08,합격
107901@3_03001_220804_P1_T1.jpg,True,4032,3024,218.73,합격
107902@4_03001_220804_P1_T1.jpg,True,4032,3024,210.07,합격
107905@4_03001_220804_P1_T1.jpg,True,4032,3024,184.13,합격
107907@1_03001_220804_P1_T1.jpg,True,4032,3024,515.88,합격
107908@2_03001_220804_P1_T1.jpg,True,4032,3024,165.93,합격
107910@3_03001_220804_P1_T1.jpg,True,4032,3024,247.91,합격
107911@5_03001_220804_P1_T1.jpg,True,4032,3024,300.95,합격
107912@2_03001_220804_P1_T1.jpg,True,4032,3024,171.57,합격
107913@4_03001_220804_P1_T1.jpg,True,4032,3024,209.02,합격
107914@5_03001_220804_P1_T1.jpg,True,4032,3024,230.39,합격
107916@3_03001_220804_P1_T1.jpg,True,4032,3024,187.77,합격
107917@2_03001_220804_P1_T1.jpg,True,4032,3024,213.4,합격
107918@4_03001_220804_P1_T1.jpg,True,4032,3024,170.91,합격
107919@1_03001_220804_P1_T1.jpg,True,4032,3024,417.91,합격
107920@5_03001_220804_P1_T1.jpg,True,4032,3024,252.87,합격
107921@3_03001_220804_P1_T1.jpg,True,4032,3024,126.49,합격
107922@1_03001_220804_P1_T1.jpg,True,4032,3024,324.71,합격
107923@5_03001_220804_P1_T1.jpg,True,4032,3024,152.54,합격
107924@1_03001_220804_P1_T1.jpg,True,4032,3024,437.97,합격
107929@1_03001_220804_P1_T1.jpg,True,4032,3024,365.69,합격
107934@5_03001_220804_P1_T1.jpg,True,4032,3024,219.43,합격
107935@5_03001_220804_P1_T1.jpg,True,4032,3024,309.03,합격
107937@3_03001_220804_P1_T1.jpg,True,4032,3024,150.03,합격
107938@4_03001_220804_P1_T1.jpg,True,4032,3024,170.08,합격
107939@3_03001_220804_P1_T1.jpg,True,4032,3024,294.12,합격
107940@2_03001_220804_P1_T1.jpg,True,4032,3024,203.59,합격
107942@3_03001_220804_P1_T1.jpg,True,4032,3024,186.88,합격
107943@1_03001_220804_P1_T1.jpg,True,4032,3024,281.75,합격
107944@5_03001_220804_P1_T1.jpg,True,4032,3024,274.39,합격
107945@4_03001_220804_P1_T1.jpg,True,4032,3024,279.59,합격
107947@2_03001_220804_P1_T1.jpg,True,4032,3024,146.26,합격
107948@3_03001_220804_P1_T1.jpg,True,4032,3024,262.0,합격
107949@1_03001_220804_P1_T1.jpg,True,4032,3024,306.11,합격
107951@4_03001_220804_P1_T1.jpg,True,4032,3024,179.52,합격
107952@5_03001_220804_P1_T1.jpg,True,4032,3024,255.39,합격
107953@3_03001_220804_P1_T1.jpg,True,4032,3024,223.81,합격
107954@3_03001_220804_P1_T1.jpg,True,4032,3024,174.11,합격
107956@2_03001_220804_P1_T1.jpg,True,4032,3024,227.15,합격
107957@3_03001_220804_P1_T1.jpg,True,4032,3024,252.58,합격
107959@1_03001_220804_P1_T1.jpg,True,4032,3024,282.43,합격
107960@4_03001_220804_P1_T1.jpg,True,4032,3024,197.55,합격
107961@2_03001_220804_P1_T1.jpg,True,4032,3024,137.73,합격
107963@4_03001_220804_P1_T1.jpg,True,4032,3024,280.52,합격
107966@4_03001_220804_P1_T1.jpg,True,4032,3024,310.84,합격
107968@1_03001_220804_P1_T1.jpg,True,4032,3024,303.78,합격
107969@5_03001_220804_P1_T1.jpg,True,4032,3024,258.49,합격
107970@4_03001_220804_P1_T1.jpg,True,4032,3024,279.58,합격
107972@1_03001_220804_P1_T1.jpg,True,4032,3024,471.05,합격
107973@2_03001_220804_P1_T1.jpg,True,4032,3024,137.39,합격
107976@5_03001_220804_P1_T1.jpg,True,4032,3024,255.49,합격
107977@2_03001_220804_P1_T1.jpg,True,4032,3024,255.93,합격
107979@4_03001_220804_P1_T1.jpg,True,4032,3024,230.34,합격
107980@2_03001_220804_P1_T1.jpg,True,4032,3024,167.04,합격
107984@4_03001_220804_P1_T1.jpg,True,4032,3024,243.41,합격
107985@2_03001_220804_P1_T1.jpg,True,4032,3024,259.8,합격
107986@3_03001_220804_P1_T1.jpg,True,4032,3024,230.12,합격
107987@1_03001_220804_P1_T1.jpg,True,4032,3024,257.18,합격
107988@3_03001_220804_P1_T1.jpg,True,4032,3024,157.96,합격
107989@4_03001_220804_P1_T1.jpg,True,4032,3024,236.53,합격
107991@5_03001_220804_P1_T1.jpg,True,4032,3024,158.46,합격
107994@1_03001_220804_P1_T1.jpg,True,4032,3024,371.01,합격
107995@5_03001_220804_P1_T1.jpg,True,4032,3024,271.92,합격
107996@2_03001_220804_P1_T1.jpg,True,4032,3024,222.57,합격
107997@3_03001_220804_P1_T1.jpg,True,4032,3024,223.81,합격
107998@4_03001_220804_P1_T1.jpg,True,4032,3024,262.24,합격
107999@1_03001_220804_P1_T1.jpg,True,4032,3024,388.07,합격
108003@3_03001_220804_P1_T1.jpg,True,4032,3024,243.86,합격
108005@5_03001_220804_P1_T1.jpg,True,4032,3024,317.98,합격
108006@5_03001_220804_P1_T1.jpg,True,4032,3024,315.98,합격
108008@3_03001_220804_P1_T1.jpg,True,4032,3024,193.35,합격
108010@4_03001_220804_P1_T1.jpg,True,4032,3024,265.37,합격
108012@5_03001_220804_P1_T1.jpg,True,4032,3024,287.15,합격
